dim,norm_bf,norm_prg,ratio,rel_error,outcome,ill_cond,time_bf_ms,time_prg_ms,cond_before,cond_after,gh,norm_gh_bf,norm_gh_prg
6,4.796,4.796,1.0,0.0,tie,0,205.79527,248.008124,6.372069,7.935109,2.217410665521837,2.16288307554944,2.16288307554944
6,6.245,6.245,1.0,0.0,tie,0,187.71345,254.063044,39.844995,8.870231,2.998340600593107,2.082818742728784,2.082818742728784
6,6.083,6.083,1.0,0.0,tie,0,191.886971,244.485156,42.200377,8.607169,1.97542538754007,3.079336753677624,3.079336753677624
6,5.477,5.477,1.0,0.0,tie,0,187.783156,255.575078,30.360025,7.324129,4.026844587024685,1.360122021507364,1.360122021507364
6,4.69,2.828,0.602985074626866,-0.397014925373134,strict_win,0,200.087578,245.528112,13.522833,11.693834,3.639068240088627,1.288791440713895,0.777122003057334
6,4.472,4.472,1.0,0.0,tie,0,210.729829,256.044909,10.747443,5.51472,4.039941765152316,1.106946649225127,1.106946649225127
6,4.472,4.472,1.0,0.0,tie,0,200.754933,255.985632,33.944934,9.67571,3.856531400127497,1.159591232642928,1.159591232642928
6,3.464,3.464,1.0,0.0,tie,0,195.345843,262.47387,5.014755,4.299761,2.462232176440258,1.406853518179604,1.406853518179604
6,5.477,5.477,1.0,0.0,tie,0,198.152667,265.060125,90.114171,5.514905,2.395105599209304,2.2867467730058,2.2867467730058
6,4.472,4.472,1.0,0.0,tie,0,201.908592,259.536847,4.262596,6.44459,4.162710051276805,1.074300142194225,1.074300142194225
6,4.472,4.472,1.0,0.0,tie,0,216.692993,259.741881,27.372899,5.894558,4.342581516559386,1.029802200130754,1.029802200130754
6,6.083,6.083,1.0,0.0,tie,0,183.213502,252.067209,23.972916,5.914971,3.424246169133623,1.776449384636115,1.776449384636115
6,2.236,2.236,1.0,0.0,tie,0,187.362535,257.665248,24.110286,13.586799,3.118372619818135,0.71704067236532,0.71704067236532
6,3.464,3.464,1.0,0.0,tie,0,191.194777,245.157183,1038.610835,6.9962,2.259115130701065,1.533343720700514,1.533343720700514
6,4.359,4.359,1.0,0.0,tie,0,185.188287,266.193075,46.087715,4.906701,2.150276555747693,2.027181102983421,2.027181102983421
6,6.325,6.325,1.0,0.0,tie,0,201.4958,260.64931,145.256701,13.833906,4.134569283363549,1.529784499065038,1.529784499065038
6,3.464,3.464,1.0,0.0,tie,0,188.174233,249.487505,41.021994,8.842727,4.008558292743102,0.864151085508986,0.864151085508986
6,2.236,2.236,1.0,0.0,tie,0,190.141781,255.394546,343.425601,5.56161,4.311518129391315,0.518610831010392,0.518610831010392
6,4.583,4.583,1.0,0.0,tie,0,191.4644,247.082137,28.417847,8.41282,3.117228319102562,1.470216336710116,1.470216336710116
6,4.796,4.796,1.0,0.0,tie,0,203.793762,256.704409,1356.020218,6.551893,3.440271660973343,1.394075954642223,1.394075954642223
6,2.0,2.0,1.0,0.0,tie,0,199.269652,251.907309,102.466521,5.549693,2.716672818330877,0.736194651967254,0.736194651967254
6,2.0,2.0,1.0,0.0,tie,0,198.030616,257.986296,557.308139,11.040486,4.477633048412523,0.446664561024953,0.446664561024953
6,3.742,3.742,1.0,0.0,tie,0,187.967497,239.776099,1083.274082,5.212307,2.917815709616003,1.282466191290903,1.282466191290903
6,4.796,4.796,1.0,0.0,tie,0,197.959924,249.671092,29.305388,8.134776,1.969467570705216,2.435175918272509,2.435175918272509
6,3.464,3.464,1.0,0.0,tie,0,192.337541,256.955847,24.148982,5.797,4.618975120404467,0.749949915230691,0.749949915230691
6,3.162,3.162,1.0,0.0,tie,0,187.440013,264.963866,39.448801,11.183008,5.433268747128752,0.581970108081066,0.581970108081066
6,4.123,2.449,0.593984962406015,-0.406015037593985,strict_win,0,190.874052,260.432464,11.137676,9.45357,4.156829824966069,0.991861628599062,0.589150892175383
6,4.796,4.796,1.0,0.0,tie,0,196.341603,266.905783,7.607704,12.54636,2.559214240964943,1.874012704067982,1.874012704067982
6,3.606,3.606,1.0,0.0,tie,0,211.091083,261.87898,164.297142,4.223973,3.035066087094332,1.188112514364476,1.188112514364476
6,6.782,6.782,1.0,0.0,tie,0,194.06126,253.59107,75.208898,8.008198,3.954634236251427,1.71495000418259,1.71495000418259
6,2.828,2.828,1.0,0.0,tie,0,201.449949,256.550885,25.535574,12.424057,6.054193279306117,0.467114257760222,0.467114257760222
6,3.317,3.317,1.0,0.0,tie,0,199.585743,247.040925,34.279726,7.953067,2.977929261384105,1.113861246810913,1.113861246810913
6,4.472,4.472,1.0,0.0,tie,0,207.017693,254.182414,110.465323,12.423971,1.695084700135933,2.638216249395313,2.638216249395313
6,4.583,4.583,1.0,0.0,tie,0,197.921785,254.014759,1.527315,10.35274,3.136611550722606,1.461130881490307,1.461130881490307
6,5.916,5.916,1.0,0.0,tie,0,208.109046,265.567162,7.904237,6.936348,3.308096303798567,1.788339714659114,1.788339714659114
6,4.472,4.472,1.0,0.0,tie,0,189.564342,254.181492,89.173577,9.503176,2.209853999338915,2.023663102330658,2.023663102330658
6,6.782,6.782,1.0,0.0,tie,0,192.440371,253.808271,159.68595,10.499281,3.061629880301147,2.21515998509033,2.21515998509033
6,4.583,4.583,1.0,0.0,tie,0,198.071868,258.090356,30.784728,8.590865,4.201470609978151,1.090808534782023,1.090808534782023
6,4.583,4.583,1.0,0.0,tie,0,200.36628,263.803754,39.624826,8.645802,4.016436504544391,1.141061235454506,1.141061235454506
6,3.0,3.0,1.0,0.0,tie,0,189.653881,265.461089,298.365478,10.859027,3.977842432541044,0.754177685736939,0.754177685736939
6,3.742,3.742,1.0,0.0,tie,0,198.356819,256.993629,21.157031,14.094445,3.983577263754148,0.939356701838768,0.939356701838768
6,3.873,3.873,1.0,0.0,tie,0,194.11754,253.480762,43.694078,5.582453,4.533095172306075,0.85438312075626,0.85438312075626
6,6.083,6.083,1.0,0.0,tie,0,198.944512,260.894871,77.671877,11.295077,3.120759567655168,1.94920495095063,1.94920495095063
6,6.245,6.245,1.0,0.0,tie,0,193.51539,245.957239,1874.260772,11.406055,4.281984636341933,1.458435872702022,1.458435872702022
6,4.69,4.69,1.0,0.0,tie,0,202.083535,243.577618,61.154883,12.553321,5.209886251302866,0.900211592686336,0.900211592686336
6,5.196,5.196,1.0,0.0,tie,0,192.653034,264.220464,17.83596,4.212852,4.994304133079636,1.04038517910522,1.04038517910522
6,4.583,4.583,1.0,0.0,tie,0,177.00878,248.458871,321.792498,7.49513,3.185827698715873,1.438558652072518,1.438558652072518
6,5.0,5.0,1.0,0.0,tie,0,196.413018,249.03919,2798.790195,9.39142,2.668674671781549,1.87358918375094,1.87358918375094
6,4.123,4.123,1.0,0.0,tie,0,198.372601,254.097242,147.176186,15.13384,3.455986860718938,1.19300222083087,1.19300222083087
6,5.0,5.0,1.0,0.0,tie,0,190.27046,263.284162,176.430176,5.668171,4.60894392238023,1.084847219711411,1.084847219711411
6,4.796,4.796,1.0,0.0,tie,0,211.070484,255.820057,4278.737104,10.746805,1.346482736399162,3.561872625879873,3.561872625879873
6,3.317,3.317,1.0,0.0,tie,0,189.734582,248.280463,44.4598,4.072129,1.197302238170914,2.77039488798358,2.77039488798358
6,6.782,6.782,1.0,0.0,tie,0,208.043147,260.168092,11.843502,9.549899,2.758898564824361,2.458227383373104,2.458227383373104
6,4.796,4.796,1.0,0.0,tie,0,202.140452,262.731792,14.637181,11.171315,2.741223702536038,1.749583587637518,1.749583587637518
7,5.196,5.196,1.0,0.0,tie,0,1040.058228,1021.968776,68.340887,8.318674,4.363723979461468,1.190726091855435,1.190726091855435
7,4.359,4.359,1.0,0.0,tie,0,966.061838,972.309629,201.708953,10.955472,5.243458112824118,0.831321602310321,0.831321602310321
7,6.481,6.481,1.0,0.0,tie,0,1013.561906,981.338029,104.700176,6.409237,3.961747399784496,1.635894302688894,1.635894302688894
7,4.583,4.583,1.0,0.0,tie,0,936.528292,996.780627,143.497151,11.696091,3.540803721353538,1.294338901747444,1.294338901747444
7,3.464,3.464,1.0,0.0,tie,0,984.656287,1005.151414,497.11239,7.769189,4.245330099467782,0.81595539542008,0.81595539542008
7,4.69,4.69,1.0,0.0,tie,0,1038.511495,968.318311,150.277816,11.15668,3.953924374423596,1.186163304067673,1.186163304067673
7,5.916,5.916,1.0,0.0,tie,0,974.181883,946.581404,10.17649,10.913965,5.068273708379952,1.167261347827053,1.167261347827053
7,3.742,3.742,1.0,0.0,tie,0,991.788874,1012.889153,2013.440574,9.626271,4.24736024343134,0.881017805303213,0.881017805303213
7,4.123,4.123,1.0,0.0,tie,0,1030.402153,1057.569605,1585.127639,6.418514,5.141658682982945,0.801881309944913,0.801881309944913
7,3.0,3.0,1.0,0.0,tie,0,1057.572315,1033.545892,23.610069,8.150403,3.033952732538925,0.98880907662971,0.98880907662971
7,2.828,2.828,1.0,0.0,tie,0,1057.738728,1027.647701,25.908617,15.377064,2.734209720060496,1.03430251865882,1.03430251865882
7,4.69,4.69,1.0,0.0,tie,0,956.715771,974.172051,0.237687,7.964777,3.247915710300285,1.444002990941655,1.444002990941655
7,5.099,5.099,1.0,0.0,tie,0,992.80924,1004.789192,1.913101,9.010356,4.101201061450888,1.243294323686759,1.243294323686759
7,4.796,4.796,1.0,0.0,tie,0,956.97505,1031.792298,19388.585073,6.863875,2.850051038582611,1.682776881913367,1.682776881913367
7,6.245,5.477,0.877021617293835,-0.122978382706165,strict_win,0,940.626571,985.746064,56.184217,10.442592,4.184264494488882,1.492496472970417,1.308951670529859
7,2.449,2.449,1.0,0.0,tie,0,1015.376101,1006.94312,2487.49416,11.842591,4.169767124278869,0.587322967208519,0.587322967208519
7,6.928,6.928,1.0,0.0,tie,0,1020.964322,1003.39156,38.865416,10.073034,3.977738945987268,1.741692980377444,1.741692980377444
7,4.796,4.796,1.0,0.0,tie,0,932.610218,1022.741502,453.973732,10.364117,4.116757550642499,1.164994523238681,1.164994523238681
7,4.243,4.243,1.0,0.0,tie,0,1000.549512,1021.259645,297.071269,8.20314,3.615712860096859,1.173489202316341,1.173489202316341
7,5.099,5.099,1.0,0.0,tie,0,1068.612269,1032.084163,39382.128921,11.34565,3.288899006226798,1.550366852355812,1.550366852355812
7,5.099,5.099,1.0,0.0,tie,0,986.757064,996.769801,58.187239,5.987448,3.538800044033774,1.44088389752245,1.44088389752245
7,4.472,4.472,1.0,0.0,tie,0,916.967937,1075.079113,5.35783,14.074364,3.709564494898491,1.205532349188169,1.205532349188169
7,5.385,5.385,1.0,0.0,tie,0,955.864297,989.675782,4.093694,8.927911,3.049632342981022,1.765786624211937,1.765786624211937
7,3.873,3.873,1.0,0.0,tie,0,903.425285,989.417416,1109.112271,12.702741,4.247511386736298,0.911828044085818,0.911828044085818
7,3.0,3.0,1.0,0.0,tie,0,984.447209,1051.58609,7475.663325,5.358734,3.36321752931754,0.892002962594203,0.892002962594203
7,4.69,4.69,1.0,0.0,tie,0,971.959566,1053.641723,109.730641,8.924859,3.955733470485808,1.185620829864459,1.185620829864459
7,3.0,3.0,1.0,0.0,tie,0,969.053251,997.89823,3013.987191,8.874793,3.249413381770326,0.923243566617418,0.923243566617418
7,4.583,4.583,1.0,0.0,tie,0,985.40467,1024.167788,12.03913,10.616267,4.358079630796387,1.051609972340618,1.051609972340618
7,4.583,4.583,1.0,0.0,tie,0,986.98485,1002.485499,9.126642,9.371869,3.946797940024306,1.161194484654002,1.161194484654002
7,4.69,4.69,1.0,0.0,tie,0,947.571776,996.326282,16928.732203,9.00797,3.379927327352607,1.387603799065566,1.387603799065566
7,4.0,4.0,1.0,0.0,tie,0,988.529417,1046.379244,409.165071,6.326787,3.433518851876822,1.164985594243506,1.164985594243506
7,3.742,3.317,0.886424371993586,-0.113575628006414,strict_win,0,1028.74617,1040.309124,140.586086,5.967541,3.298905681421251,1.134315546235276,1.005484945714166
7,3.606,3.606,1.0,0.0,tie,0,1037.516387,1103.955677,1366.462633,8.738558,3.926053484332679,0.918479591373402,0.918479591373402
7,3.606,3.606,1.0,0.0,tie,0,984.442163,1017.101078,693.265901,7.062486,3.380853042469905,1.066594718759385,1.066594718759385
7,3.873,3.873,1.0,0.0,tie,0,976.396199,1035.449493,326.513291,10.512432,3.265236246744455,1.186131632546192,1.186131632546192
7,4.583,4.583,1.0,0.0,tie,0,1035.08025,1013.331948,1204.604355,10.647215,4.155048884852173,1.102995446505572,1.102995446505572
7,3.317,3.317,1.0,0.0,tie,0,935.748524,1050.069532,464.55354,9.346143,3.168312990110448,1.046929394398111,1.046929394398111
7,4.69,4.69,1.0,0.0,tie,0,938.65617,1026.568441,372.11353,8.036425,4.845457742813442,0.967916809708224,0.967916809708224
7,5.385,5.385,1.0,0.0,tie,0,1081.327198,1048.05905,173.468124,9.148749,4.028616846529365,1.33668705790156,1.33668705790156
7,5.099,5.099,1.0,0.0,tie,0,946.8382,1027.960761,378.649566,10.987627,4.091145974196007,1.246350052567376,1.246350052567376
7,6.083,6.083,1.0,0.0,tie,0,980.955147,1008.828967,71.426675,9.229207,3.083261252469214,1.972910986744461,1.972910986744461
7,5.0,5.0,1.0,0.0,tie,0,968.400984,1000.798953,2144.249194,10.115881,4.34981057340021,1.149475342805915,1.149475342805915
7,4.359,4.359,1.0,0.0,tie,0,958.126778,999.595601,6063.006068,7.786799,4.016384591273178,1.085304432616154,1.085304432616154
7,5.745,5.745,1.0,0.0,tie,0,942.733714,1028.223042,11.269205,13.367479,4.225493619654654,1.359604466866888,1.359604466866888
7,4.583,4.583,1.0,0.0,tie,0,997.215102,1047.842313,21.430475,7.68169,3.646506710898655,1.256819296753893,1.256819296753893
7,2.828,2.828,1.0,0.0,tie,0,1089.617066,1024.95403,19.097891,8.853252,3.88118574292143,0.728643303185825,0.728643303185825
7,3.0,3.0,1.0,0.0,tie,0,859.475734,973.867543,489.112865,5.072352,3.963312451787496,0.75694259195915,0.75694259195915
7,5.196,5.196,1.0,0.0,tie,0,1001.549723,1039.063394,23.304029,8.545788,4.249026296363947,1.222868402684731,1.222868402684731
7,5.385,5.385,1.0,0.0,tie,0,962.418431,982.823567,132.576584,18.370519,3.018014796939387,1.784285486426709,1.784285486426709
7,3.606,3.606,1.0,0.0,tie,0,941.272946,1082.821247,11.917874,5.969643,4.286938602873074,0.84115970254001,0.84115970254001
7,4.243,4.243,1.0,0.0,tie,0,941.446093,996.951728,292.648767,15.174306,4.073366082241357,1.041644653177184,1.041644653177184
7,5.099,3.0,0.588350656991567,-0.411649343008433,strict_win,0,946.381135,1033.347783,183.734293,14.485589,2.955215976636047,1.725423806690516,1.015154230255256
7,3.317,3.317,1.0,0.0,tie,0,955.928551,1001.833999,55.902446,12.044981,4.280433202718907,0.774921565857648,0.774921565857648
7,4.472,4.472,1.0,0.0,tie,0,985.468116,1024.623761,447.098976,8.03259,4.005418443555561,1.116487593748198,1.116487593748198
7,5.745,5.745,1.0,0.0,tie,0,939.553337,970.469586,11.663434,7.691848,4.095716088848349,1.40268511668625,1.40268511668625
7,3.742,3.742,1.0,0.0,tie,0,957.941573,1026.281115,651.142389,8.517626,4.919106633287454,0.760707233845673,0.760707233845673
7,2.449,2.449,1.0,0.0,tie,0,953.377336,1062.273856,130.775034,8.882053,4.496643075796692,0.54462850591407,0.54462850591407
7,4.69,4.69,1.0,0.0,tie,0,981.332107,999.855682,3.285551,10.243032,3.334138941657349,1.40666003489005,1.40666003489005
7,5.477,5.477,1.0,0.0,tie,0,1007.483113,1027.168623,3.584646,10.667892,2.926733287534597,1.871369701956573,1.871369701956573
7,5.099,5.196,1.019023337909394,0.019023337909394,loss,0,946.457991,1050.728303,135.522361,13.62881,4.391715364288657,1.161049744130197,1.183136785742401
7,5.477,5.477,1.0,0.0,tie,0,952.139359,1008.362246,175.746621,15.033766,3.625930512161527,1.510508814669754,1.510508814669754
7,6.481,6.481,1.0,0.0,tie,0,935.89721,988.906385,173.89409,11.717914,3.77070178811022,1.718778191485705,1.718778191485705
7,3.742,3.742,1.0,0.0,tie,0,1068.462672,1018.257443,24.530992,5.562343,2.656308236305211,1.40872205599337,1.40872205599337
7,3.0,2.449,0.816333333333333,-0.183666666666667,strict_win,0,1001.888181,985.009145,91.389296,8.898632,3.079461189333192,0.974196398510092,0.795268993317072
7,5.099,5.099,1.0,0.0,tie,0,942.483896,1058.40936,467.765531,11.511043,3.982916594104593,1.280217619306265,1.280217619306265
7,5.385,5.385,1.0,0.0,tie,0,997.045502,997.808858,42.744958,10.708993,4.588493847114656,1.17358771296734,1.17358771296734
7,3.606,3.606,1.0,0.0,tie,0,1010.849764,1051.906167,26189.427378,7.949389,4.554800541332938,0.791692186579201,0.791692186579201
7,6.481,6.481,1.0,0.0,tie,0,965.511783,979.487052,1253.064185,13.784402,4.239045820601759,1.528881798942192,1.528881798942192
7,2.828,2.828,1.0,0.0,tie,0,939.145353,1013.67799,150.696377,5.702999,4.666720060620071,0.605993066493095,0.605993066493095
7,6.928,6.928,1.0,0.0,tie,0,968.430362,1021.358627,271.723186,13.21834,4.135679186428909,1.675178293019922,1.675178293019922
7,3.0,3.0,1.0,0.0,tie,0,1014.357065,987.872016,342.416401,10.771131,3.984010761004171,0.753010014271108,0.753010014271108
7,4.123,4.123,1.0,0.0,tie,0,890.903214,970.767455,9.772546,15.079199,2.81210765804646,1.46616008395077,1.46616008395077
7,6.083,6.083,1.0,0.0,tie,0,1005.207963,986.576541,2018.650485,8.038972,4.298969946014893,1.414990120049313,1.414990120049313
7,4.0,3.606,0.9015,-0.0985,strict_win,0,993.665482,991.225714,2.389743,9.68649,4.365919447976705,0.916187311209719,0.825942861055562
7,6.245,6.245,1.0,0.0,tie,0,967.27905,1018.499429,1113.306593,10.137184,4.494190543734705,1.389571701339205,1.389571701339205
7,6.928,6.928,1.0,0.0,tie,0,1007.434081,1013.625282,96.944368,7.670163,4.373399701331659,1.584122301442168,1.584122301442168
7,5.099,5.099,1.0,0.0,tie,0,893.523217,1024.298561,2.270366,5.239696,3.517257250945869,1.449709144427456,1.449709144427456
7,5.745,5.745,1.0,0.0,tie,0,946.356327,1029.56673,10.783715,10.608824,3.287976749748906,1.747275129131838,1.747275129131838
7,4.0,4.0,1.0,0.0,tie,0,965.518756,984.983942,5047.31506,10.995568,3.983839885966829,1.004056416546783,1.004056416546783
7,3.0,3.0,1.0,0.0,tie,0,962.543195,1009.53873,518.416084,10.877634,3.722110756348338,0.805994285603478,0.805994285603478
7,6.083,6.083,1.0,0.0,tie,0,963.154599,1054.170894,789.250454,11.592095,4.317741648828712,1.40883834530724,1.40883834530724
7,5.745,5.745,1.0,0.0,tie,0,961.511439,1012.50172,349.09256,5.944564,3.698884624809263,1.553170910351454,1.553170910351454
7,3.742,3.742,1.0,0.0,tie,0,979.432583,962.7779,42.601775,10.966608,5.029610742388511,0.743993957318248,0.743993957318248
7,2.449,2.449,1.0,0.0,tie,0,1026.838812,1007.96728,20.96008,13.415014,2.571750187502738,0.95226978572832,0.95226978572832
7,4.123,4.123,1.0,0.0,tie,0,971.686644,1041.830011,49.504234,7.303346,4.924235975312454,0.837287250381697,0.837287250381697
7,4.123,4.123,1.0,0.0,tie,0,1051.232836,1021.728912,1046.2277,9.857563,3.752768034613258,1.098655702130253,1.098655702130253
7,5.385,5.477,1.017084493964717,0.017084493964717,loss,0,975.316467,1041.945602,359.758528,11.282656,3.729401223619368,1.443931526030305,1.468600365472234
7,4.796,4.796,1.0,0.0,tie,0,981.50532,1016.975997,511.863149,10.781361,3.171261616157384,1.512331866776514,1.512331866776514
7,3.742,3.742,1.0,0.0,tie,0,993.465708,1045.209656,92.658304,9.579914,3.176824724797789,1.177905715348582,1.177905715348582
7,4.796,4.243,0.884695579649708,-0.115304420350292,strict_win,0,1036.484137,984.587486,4.68437,13.135484,3.08253901677786,1.555860274240162,1.376462707172854
7,3.606,3.606,1.0,0.0,tie,0,1021.2112,1021.052178,133.436768,5.989764,3.623965207027509,0.995042665698702,0.995042665698702
7,3.742,3.742,1.0,0.0,tie,0,1063.988731,1057.540506,490.972187,14.244851,4.57986483462185,0.817054680677922,0.817054680677922
7,5.385,5.385,1.0,0.0,tie,0,950.419905,1007.901919,1.241433,9.851595,3.975481419051377,1.354552928909164,1.354552928909164
7,4.243,4.243,1.0,0.0,tie,0,930.204382,1011.596731,448.405229,6.761928,3.513277799505819,1.207704099173946,1.207704099173946
7,4.472,4.472,1.0,0.0,tie,0,986.066339,1014.354638,99.849477,10.138356,3.603481907634823,1.241021910093406,1.241021910093406
7,6.481,6.481,1.0,0.0,tie,0,934.1617,988.416989,1547.881532,12.714964,4.387715497770071,1.47707844852151,1.47707844852151
7,4.0,4.0,1.0,0.0,tie,0,957.667307,1038.180232,2449.737089,12.026794,4.46349546446862,0.896158634380107,0.896158634380107
7,6.481,6.481,1.0,0.0,tie,0,997.859123,1021.149276,201.695424,4.752633,3.907006750781691,1.658814640825312,1.658814640825312
7,3.0,3.0,1.0,0.0,tie,0,961.542027,1073.024461,31.206221,8.340492,3.372172896774696,0.889634099980265,0.889634099980265
7,2.828,2.828,1.0,0.0,tie,0,972.064023,1060.338535,2.285805,8.714709,3.660137069955028,0.772648659312299,0.772648659312299
7,5.916,5.916,1.0,0.0,tie,0,954.878602,1058.712442,0.910373,6.278738,2.865941192163951,2.06424333345552,2.06424333345552
7,2.449,2.449,1.0,0.0,tie,0,989.644832,1014.462493,24.145365,10.118562,3.394618015368024,0.72143610530344,0.72143610530344
7,4.359,4.359,1.0,0.0,tie,0,1039.395224,1022.224032,451.215745,16.153393,3.36269734121344,1.296280800111211,1.296280800111211
7,5.916,5.916,1.0,0.0,tie,0,1013.974872,1022.150298,22.787194,9.832557,2.81339083061533,2.102800626070884,2.102800626070884
7,5.196,5.196,1.0,0.0,tie,0,1019.314969,1023.18867,17.855786,15.784169,3.564290389624512,1.457793678967718,1.457793678967718
7,4.0,4.0,1.0,0.0,tie,0,1006.828735,983.809476,280.734441,16.030291,3.889579013362519,1.028388930076528,1.028388930076528
7,6.083,6.083,1.0,0.0,tie,0,989.571744,991.853474,29.852711,10.158516,4.982962110570439,1.220759834215081,1.220759834215081
7,4.243,4.243,1.0,0.0,tie,0,962.533612,1002.387127,36.231996,12.399306,3.549168007219033,1.195491447958989,1.195491447958989
7,2.449,2.449,1.0,0.0,tie,0,969.341899,1040.884872,133.323161,9.21721,4.635573935216456,0.528305671363571,0.528305671363571
7,6.481,6.481,1.0,0.0,tie,0,975.048864,1001.4222,16.489078,10.317076,3.745420198730925,1.730379945672312,1.730379945672312
7,6.245,6.245,1.0,0.0,tie,0,1055.657378,1025.800049,2051.125096,9.379055,5.396401523794014,1.157252656694339,1.157252656694339
7,5.196,5.196,1.0,0.0,tie,0,1071.26897,1049.566519,36.004878,8.410856,3.752260260873215,1.384765351748496,1.384765351748496
7,5.196,5.196,1.0,0.0,tie,0,993.564634,1035.820388,27.753336,5.186939,3.119694968687963,1.665547450039726,1.665547450039726
7,4.583,4.583,1.0,0.0,tie,0,980.060563,1009.502174,1278.974907,10.013369,4.039305942131143,1.134600861053373,1.134600861053373
7,4.583,4.583,1.0,0.0,tie,0,996.463276,1030.155394,162.179776,8.208854,3.931004244483614,1.165859845211649,1.165859845211649
7,5.196,5.196,1.0,0.0,tie,0,965.116,980.048588,11.827009,12.27094,3.519619371186943,1.476296000225649,1.476296000225649
7,3.464,3.464,1.0,0.0,tie,0,1012.903748,965.18029,261.020625,8.586961,3.553893369956283,0.974705664858654,0.974705664858654
7,4.472,4.472,1.0,0.0,tie,0,907.792401,1041.589917,798.109542,8.764767,4.068703634765728,1.099121587964343,1.099121587964343
7,5.385,5.385,1.0,0.0,tie,0,1017.893105,1038.634866,17158.519057,9.224689,3.51680178084578,1.531220789675818,1.531220789675818
7,5.916,5.916,1.0,0.0,tie,0,1033.355162,1004.754788,84.072129,5.659371,3.811297028132413,1.552227484851508,1.552227484851508
7,4.0,4.0,1.0,0.0,tie,0,998.264467,1007.633138,670.211731,5.462612,3.017900842067879,1.32542459455334,1.32542459455334
7,4.243,4.243,1.0,0.0,tie,0,1013.450824,1008.421886,25.544585,13.471234,3.385406428538658,1.253320713351256,1.253320713351256
7,4.583,4.583,1.0,0.0,tie,0,961.13072,970.008179,74.240413,12.503707,3.558671323318618,1.28784020315935,1.28784020315935
7,5.196,3.464,0.666666666666667,-0.333333333333333,strict_win,0,988.352235,996.414228,1471.909988,10.749173,3.601959248585969,1.442548247051881,0.961698831367921
7,5.916,5.916,1.0,0.0,tie,0,1020.691785,1022.179879,118.757214,10.51934,4.370643553240256,1.353576407669774,1.353576407669774
7,3.873,3.606,0.931061192873741,-0.068938807126259,strict_win,0,1060.22599,1023.357306,89.256827,9.531335,4.056812004583094,0.954690529318234,0.888875303052298
7,4.359,4.359,1.0,0.0,tie,0,948.084996,1041.247279,2259.994215,5.79008,3.785517315869084,1.151493874226079,1.151493874226079
7,3.464,3.464,1.0,0.0,tie,0,912.878382,1003.639098,1418.054914,8.015728,2.344407707526941,1.477558698036396,1.477558698036396
7,5.099,5.099,1.0,0.0,tie,0,1027.17353,991.816677,1674.909004,6.831787,3.298275508864914,1.545959391898949,1.545959391898949
7,5.0,5.0,1.0,0.0,tie,0,1029.30924,992.463055,56.682081,10.448964,2.500098689840946,1.999921051243819,1.999921051243819
7,6.481,6.481,1.0,0.0,tie,0,995.698115,1051.684267,12.639466,8.370206,3.503549152291714,1.849838469016682,1.849838469016682
7,4.583,3.742,0.816495745145102,-0.183504254854899,strict_win,0,939.553645,992.782202,177.22693,11.924357,3.932458416886329,1.165428725277854,0.951567595459247
7,4.69,4.69,1.0,0.0,tie,0,988.486183,1037.434044,10.603759,4.997116,3.289099659216496,1.425922132477195,1.425922132477195
7,6.481,6.481,1.0,0.0,tie,0,977.113504,1005.333221,925.036048,13.200812,4.768851618125256,1.359027396735784,1.359027396735784
7,6.928,6.928,1.0,0.0,tie,0,946.826266,988.537127,98.612753,9.145132,4.016199398353486,1.725013952952699,1.725013952952699
7,4.796,4.796,1.0,0.0,tie,0,1038.305301,1003.961731,67.433222,9.078417,4.257810733485549,1.126400467329809,1.126400467329809
7,3.0,3.0,1.0,0.0,tie,0,1027.543664,1030.095993,746.781533,12.27941,2.973860228653872,1.008789845297457,1.008789845297457
7,4.472,4.472,1.0,0.0,tie,0,1041.169908,1045.611967,7.701834,9.107761,4.184702020733786,1.068654345719898,1.068654345719898
7,4.69,4.69,1.0,0.0,tie,0,996.820006,1008.294636,10049.543528,10.94906,4.016650426023983,1.167639575904681,1.167639575904681
7,2.449,2.449,1.0,0.0,tie,0,995.373433,1012.559756,27812.880953,8.688231,3.086744803229831,0.793392442885942,0.793392442885942
7,5.196,5.196,1.0,0.0,tie,0,1096.184535,1028.241612,424.985249,12.946459,3.466186105903298,1.499053957648332,1.499053957648332
7,4.472,4.472,1.0,0.0,tie,0,965.520936,1007.944555,336.220611,8.384603,4.394814343897997,1.017562893460829,1.017562893460829
7,5.916,5.916,1.0,0.0,tie,0,940.811512,1034.314494,26153.676769,8.386627,4.174569432678794,1.417152138778476,1.417152138778476
7,3.317,3.317,1.0,0.0,tie,0,1017.573507,1036.823807,97.025946,11.427169,2.874912906999965,1.153774081963882,1.153774081963882
7,2.449,2.449,1.0,0.0,tie,0,947.772715,1018.770761,27.879122,8.455906,4.653739174188201,0.526243501909882,0.526243501909882
7,4.243,4.243,1.0,0.0,tie,0,963.374853,1003.616696,1965.278291,13.407727,3.975855142225217,1.067191798548593,1.067191798548593
7,4.472,4.583,1.024821109123435,0.024821109123435,loss,0,994.623257,975.096136,402.020586,11.174698,4.118517670304101,1.08582756175714,1.112779006156748
7,6.481,6.481,1.0,0.0,tie,0,1017.491182,1023.932875,102.928144,12.362098,3.829236170361906,1.692504643657816,1.692504643657816
